VENDOR PART#,MANUFACTURER PART #,DESCRIPTION,MSRP,CONTRACT_PRICE,QUANTITY ON HAND,MANUFACTURER_NAME,CATEGORY,SERIAL_FLAG,WEIGHT
ZEB-P1070125035,P1070125-035,ZQ110 SHOULDER STRAP (TO BE USED WITH PR,11.8,7.73,0,Zebra,ZSP,N,1.764
ZEB-P1070125037,P1070125-037,KIT BELT STRAP ZQ110,10.62,6.95,0,Zebra,ZSP,N,0.309
ZEB-P4D0U11E00000,P4D-0U11E000-00,P4T TT CBL FANFOLD MEDIA SPRT,867.74,568.45,1,Zebra,ZMP,Y,4.189
ZEB-P4D0UB1E00000,P4D-0UB1E000-00,P4T TT BLUETOOTH FANFOLD MEDIASPRT,981.44,642.96,0,Zebra,ZMP,Y,3.924
ZEB-P4D0UG1E00000,P4D-0UG1E000-00,P4T TT 802.11G EXT MEDIA FANFOLD MED SUP,1155.45,756.95,6,Zebra,ZMP,Y,4.189
ZEB-P4D0UJ1E00000,P4D-0UJ1E000-00,P4T TT BTH 802.11G SLOT EXT MEDIA,1204.29,788.95,3,Zebra,ZMP,Y,3.968
ZEB-P4T2BB10,P4T2BB-10,BATT P4T/RP4T LI-ION KIT/10 K18913-001,1008.61,660.75,0,Zebra,ZSP,N,5.732
ZEB-PRINTINGPLATE,PRINTING PLATE,PRINTING PLATE VARY FOR EACH ORDER,457.91,47.04,0,Zebra,ZEL,N,0.22
ZEB-QH2AU1AEM0000,QH2-AU1AEM00-00,QLn220 HC CBL ONLY 0.75 MEDIACORE,622.75,407.97,0,Zebra,ZMP,Y,2.646
ZEB-QH2AU1BEM0000,QH2-AU1BEM00-00,QLn220 HC CBL ONLY 1.35 MEDIACORE,650.23,354.99,0,Zebra,ZMP,Y,2.646
ZEB-QH2AUCAEM0000,QH2-AUCAEM00-00,QLn220 HC BT 3.0 0.75 MEDIA CORE,678.47,444.48,0,Zebra,ZMP,Y,1.764
ZEB-QH2AUCBEM0000,QH2-AUCBEM00-00,QLn220 HC BT 3.0 1.35 MEDIA CORE,705.18,384.99,0,Zebra,ZMP,Y,2.646
ZEB-QH2AUNAEM0000,QH2-AUNAEM00-00,QLn220 HC 802.11 a/b/g/b 0.75MEDIA CORE,793.71,519.98,4,Zebra,ZMP,Y,1.786
ZEB-QH2AUNBEM0000,QH2-AUNBEM00-00,QLn220 HC 802.11 a/b/g/b 1.35MEDIA CORE,819.66,447.48,0,Zebra,ZMP,Y,2.646
ZEB-QH3AU1AEM0000,QH3-AU1AEM00-00,QLn320 HC CBL ONLY 0.75 MEDIACORE,692.2,453.47,0,Zebra,ZMP,Y,2.646
ZEB-QH3AU1BEM0000,QH3-AU1BEM00-00,QLn320 HC CBL ONLY 1.35 MEDIACORE,718.92,392.48,0,Zebra,ZMP,Y,2.646
ZEB-QH3AUCAEM0000,QH3-AUCAEM00-00,QLn320 HC BT 3.0 0.75 MEDIA CORE,830.83,453.57,0,Zebra,ZMP,Y,2.646
ZEB-QH3AUCBEM0000,QH3-AUCBEM00-00,QLn320 HC BT 3.0 1.35 MEDIA CORE,773.86,422.48,0,Zebra,ZMP,Y,2.646
ZEB-QH3AUNAEM0000,QH3-AUNAEM00-00,QLn320 HC 802.11 a/b/g/b 0.75MEDIA CORE,863.16,565.46,0,Zebra,ZMP,Y,2.646
ZEB-QH3AUNBEM0000,QH3-AUNBEM00-00,QLn320 HC 802.11 a/b/g/b 1.35MEDIA CORE,888.33,484.97,0,Zebra,ZMP,Y,2.646
ZEB-QL2BB10,QL2BB-10,BATT QL220/320 LI-ON KIT/10 X AT16004-1,582.7,381.74,0,Zebra,ZSP,N,3.748
ZEB-QL4BB10,QL4BB-10,BATT QL420 LI-ION KIT 10 X AT16293-1,761.99,499.19,0,Zebra,ZSP,N,6.173
ZEB-QN2AU1AEM1000,QN2-AU1AEM10-00,QLN220 200DPI CBL ONLY,567.81,371.97,0,Zebra,ZMP,Y,1.94
ZEB-QN2AUCAEM1000,QN2-AUCAEM10-00,QLN220 200DPI BT,622.75,407.97,0,Zebra,ZMP,Y,1.984
ZEB-QN2AUNAEE1003,QN2-AUNAEE10-03,"QLN220 DT CPCL/ZPL/XML ETH LINPLAT 3/4""",741.05,485.47,2,Zebra,ZMP,Y,2.006
ZEB-QN2AUNAEM1000,QN2-AUNAEM10-00,QLN220 200DPI BT 802.11a/b/g/n,738.76,483.98,335,Zebra,ZMP,Y,1.962
ZEB-QN2AUNAEMC000,QN2-AUNAEMC0-00,QLN220 200DPI BT 802.11a/b/g/nEXTND BATT,789.13,516.98,0,Zebra,ZMP,Y,2.205
ZEB-QN2AUNBEM1000,QN2-AUNBEM10-00,QLN220 200DPI BT 802.11a/b/g/nLINERLESS,770.8,504.97,0,Zebra,ZMP,Y,1.962
ZEB-QN3AU1AEM1100,QN3-AU1AEM11-00,QLN320 200DPI CBL ONLY,637.26,417.47,0,Zebra,ZMP,Y,2.249
ZEB-QN3AUCAEM1100,QN3-AUCAEM11-00,QLN320 200DPI BT,692.2,453.47,0,Zebra,ZMP,Y,2.271
ZEB-QN3AUNAEM1100,QN3-AUNAEM11-00,QLN320 200DPI BT 802.11a/b/g/n,807.44,528.98,188,Zebra,ZMP,Y,2.249
ZEB-QN3AUNAEMC100,QN3-AUNAEMC1-00,QLN320 200DPI BT 802.11a/b/g/nEXTND BATT,858.58,562.46,0,Zebra,ZMP,Y,2.403
ZEB-QN3AUNBEM1100,QN3-AUNBEM11-00,QLN320 200DPI BT 802.11a/b/g/nLINERLESS,840.25,550.47,0,Zebra,ZMP,Y,2.249
ZEB-QN4AU1AEM1100,QN4-AU1AEM11-00,QLN420 200DPI CBL ONLY,683.05,447.48,0,Zebra,ZMP,Y,3.241
ZEB-QN4AUCAEM1100,QN4-AUCAEM11-00,QLN420 200DPI BT,738.76,483.98,4,Zebra,ZMP,Y,3.263
ZEB-QN4AUCBEM1100,QN4-AUCBEM11-00,QLN420 200DPI BT LINERLESS,770.8,504.97,0,Zebra,ZMP,Y,3.241
ZEB-QN4AUNAEM1100,QN4-AUNAEM11-00,QLN420 200DPI BT 802.11a/b/g/n,854,559.46,190,Zebra,ZMP,Y,3.285
ZEB-QN4AUNBEM1100,QN4-AUNBEM11-00,QLN420 200DPI BT 802.11a/b/g/nLINERLESS,886.04,580.47,0,Zebra,ZMP,Y,3.263
ZEB-R1280E00003R1,R12-80E-00003-R1,R110XI4 203DPI STD,3299.21,2194.67,1,Zebra,ZRF,Y,56.218
ZEB-R1280E00103R1,R12-80E-00103-R1,"R110XI4 203DPI STD +CUTTER 16MB SDRAM, 8",3725.07,2477.95,0,Zebra,ZRF,Y,66.139
ZEB-R1280E00203R1,R12-80E-00203-R1,R110XI4 203DPI STD RWD W/ PEEL,3480.85,2315.49,0,Zebra,ZRF,Y,58.18
ZEB-R1380E00003R1,R13-80E-00003-R1,R110XI4 300DPI STD,3470.17,2308.38,1,Zebra,ZRF,Y,55.116
ZEB-R1380E00103R1,R13-80E-00103-R1,R110XI4 300DPI STD CUTTER,3897.55,2592.68,0,Zebra,ZRF,Y,58.863
ZEB-R1380E00203R1,R13-80E-00203-R1,R110XI4 300DPI STD RWD W/ PEEL,3651.8,2429.21,0,Zebra,ZRF,Y,59.525
ZEB-R1680E00004R1,R16-80E-00004-R1,R110XI4 DT 600DPI 75 MM MEDIASPINDLE,4923.25,3275,2,Zebra,ZRF,Y,55.116
ZEB-R1680E00204R1,R16-80E-00204-R1,R110XI4 600DPI EU/UK SER/PAR/USB 10/100,5119.4,3405.46,0,Zebra,ZRF,Y,58.202
ZEB-ZBAND1,ZBAND1,ZBAND 4000 530/roll 3/box,270.6,161.95,0,Zebra,ZEL,N,5.15
ZEB-ZBAND2,ZBAND2,ZBAND 4000 265/roll 3/box,163.88,98.07,0,Zebra,ZEL,N,2.535
ZEB-ZBAND3,ZBAND3,ZBAND 4000 265/roll 3/box,163.88,98.07,0,Zebra,ZEL,N,2.712
ZEB-ZD50042T0E200FZ,ZD50042-T0E200FZ,ZD500 TT 203DPI SERIAL USB ETH,725.01,376.34,1,Zebra,EDD,Y,9.48
ZEB-ZD50042T0E2R2FZ,ZD50042-T0E2R2FZ,ZD500R TT RFID 200DPI SERIAL USB PARAL E,1287.48,856.43,1,Zebra,ZRF,Y,9.833
RUC-9017055WW01,901-7055-WW01,ZF 7055 Wall Switch AP WW Dual Band,254.48,219.5,20,Ruckus,RAP,Y,1.146
RUC-9017352WW00,901-7352-WW00,ZF 7352 Indoor AP WW Single Band PWR SEP,309.66,267.09,0,Ruckus,RAP,Y,1.014
RUC-9017372WW00,901-7372-WW00,ZF 7372 INDOOR AP WW 2x2:2 PWR SEP,447.59,386.05,0,Ruckus,RAP,Y,1.036
RUC-9017782WW01,901-7782-WW01,ZF 7782 Outdoor AP WW OMNI ANTENNA,2068.27,1783.95,8,Ruckus,RAP,Y,7.2
RUC-9017982WW00,901-7982-WW00,ZF 7982 Dual Band Ap 802.11N WW PWR SEP,686.21,591.87,1,Ruckus,RAP,Y,2.6
RUC-901R300WW02,901-R300-WW02,ZF R300 Indoor 2x2:2 WW AP PWR SEP,272.41,234.94,9,Ruckus,RAP,Y,0.683
RUC-901R500WW00,901-R500-WW00,ZF R500 INDOOR 802.11AC WW PoE SEP,444.83,383.68,0,Ruckus,RAP,Y,1
RUC-901R600WW00,901-R600-WW00,ZF R600 WW 802.11AC AP 3X3 - POWER SEP,548.28,472.9,0,Ruckus,RAP,Y,1.168
RUC-901R700WW00,901-R700-WW00,ZF R700 INDOOR 802.11AC WW 3X3:3,686.21,591.87,7,Ruckus,RAP,Y,2.75
RUC-901T300WW01,901-T300-WW01,ZF T300 OUTDOOR 802.11AC WW No PoE IN,893.1,770.32,2,Ruckus,RAP,Y,2.2
RUC-901T301WW51,901-T301-WW51,ZONEFLEX T301S OUTDOOR AP 802.11AC - NO,1031.03,889.3,3,Ruckus,RAP,Y,4.95
RUC-901T301WW61,901-T301-WW61,ZT T301-N OUTDOOR AP 802.11AC WW NO POE,1031.03,889.3,2,Ruckus,RHW,Y,4.95
NEM-215665,215665,Pipe Mount with mounting plate,38.14,38.14,0,Nemesis,T09,N,2.205
NEM-511588,511588,R500+ Passive Cradle,19.07,19.07,0,Nemesis,T09,N,2.205
NEM-511625,511625,Passive holder with tilt swivel,53.41,53.41,0,Nemesis,T09,N,2.205
NEM-511680,511680,T700 Passive Cradle,35.17,35.17,0,Nemesis,T09,N,2.205
NEM-512588,512588,R500+ Active Cradle with Cig Plug,30.52,30.52,0,Nemesis,T09,N,2.205
NEM-513588,513588,R500+ Active Cradle for FixedInstallatio,45.79,45.79,10,Nemesis,T09,N,0.507
NEM-521666,521666,Active cradle with cig plug Apple iPhone,57.99,57.99,0,Nemesis,T09,N,2.205
NEM-944011,944011,Car charger Micro USB,12.97,12.97,30,Nemesis,T09,N,1.433
PIO-QC45QF0J0031,QC45QF0J0031,"CYPRUS CORE2GHZ 4/200GB HHD15""PCAP POSR7",1165.54,740.07,1,PioneerPOS,PIP,Y,20.812
APG-VTKBL0711,VTK-BL0711,"Stratis Tablet Holder, Black",135.95,72.65,1,APG CASH DRAWER,AC1,N,3.2
IBM-4800FC5501,4611-048 5501,UK-PEARL/LITHO RS485 40 CHAR VFD1-SIDED,196.55,108.71,0,IBM,IBM,N,1.72
IBM-4800FC5503,4611-048 5503,UK-PEARL/LITHO RS485 40 CHAR LCD,168.62,93.25,0,IBM,IBM,N,1.609
IBM-4800FC5951,4611-048 5951,UK-USB 40 CHAR LCD-IRON GRAY,185.78,102.8,0,IBM,IBM,N,1.587
IBM-4800FC5960,4611-048 5960,UK-USB 40 CHAR VFD PEARL/STORM 1-SIDED,187.1,103.5,0,IBM,IBM,N,1.764
IBM-4810FC5961,4611-481 5961,UK-I/GREY USB 40 CHAR VFD 1-SIDED,212.54,117.55,2,IBM,IBM,N,1.764
IBM-4852FC1201,4611-852 1201,UK-INTEGRATED CHARACTER DISPLAY W/CABLE,173.56,96,2,IBM,IBM,N,0.882
IBM-4852FC5899,4611-852 5899,"UK-NON TOUCH 6.5"" LCD C/DISP FOR4852-XXX",459.9,254.44,0,IBM,IBM,N,4.63
IBM-4852FC5910,4611-852 5910,UK-DISTRIBUTED CHARACTER DISPLAYVFD 2X20,173.56,96,0,IBM,IBM,N,1.609
IBM-4840FC5900,4611-040 5900,UK-INTEG.CHAR/GRAPHICS DISPFOR XX2 MOD,201.4,111.4,0,IBM,IBM,N,0.97
EPS-A61B133111,A61B133111,DM-D110-111 EDG DISPLA Y ONLY,104.5,75.24,0,EPSON,EPD,N,1.455
EPS-A61B133112,A61B133112,"SMALL 2X20 POLE DISPLAY, USB EDG,BASE SO",137.5,98.99,0,EPSON,EPD,N,1.433
EPS-A61B133123,A61B133123,"CUSTOMER DSPL- TM-T88V-DT, WHITE, USB",174,125.27,1,EPSON,EPD,N,1.83
EPS-A61B133EAW,A61B133EAW,DM-D110-BA ECW CUST DISPLAY COMPLETE A,171,123.12,1,EPSON,EPD,N,3.682
EPS-A61B133ECW,A61B133ECW,DM-D110-BC ECW CUST DISPLAY 2LINES BY 20,146.53,106.96,4,EPSON,EPD,N,2.557
EPS-A61B133EEG,A61B133EEG,DM-D110-BE EDG CUST DISPLAY COMPLETE A,138,99.36,85,EPSON,EPD,Y,3.351
EPS-A61B134111,A61B134111,DM-D210-111 Customer display head only E,174,125.29,1,EPSON,EPA,N,1.962
EPS-A61B134EAG,A61B134EAG,DM-D210-BA EDG CUST DISPLAY COMPLETE A,249,179.29,0,EPSON,EPD,Y,4.652
EPS-A61B134EAW,A61B134EAW,DM-D210-BA ECW CUST DISPLAY COMPLETE A,249,179.29,0,EPSON,EPD,N,4.74
EPS-A61B134ECW,A61B134ECW,DM-D210BC + DP-503 Cust Diplayfor TM-H50,214,154.07,0,EPSON,EPD,N,1.389
EPS-A62B098101,A62B098101,ECW DP105-101 EXTENSION POLE FOR DM-D110,10.5,7.57,0,EPSON,EPA,N,0.375
EPS-A62B098111,A62B098111,DP105-111 Extension pole EDG,10.5,7.57,32,EPSON,EPA,N,0.375
PIO-1H100002A1,1H100002A1,"10"" LCD CTR DSPL + BRKT - FOR PPOS",222.57,141.33,15,PioneerPOS,PIA,Y,4.145
PIO-1H100002H1,1H100002H1,"10""LCD CTR DSPLY+ BRACKET FOR STEALTH M1",222.57,141.33,0,PioneerPOS,PIP,Y,3.748
PIO-46BRBRJADX,46B-RBRJ-ADX,2x20 CUST DSPL OPOS SER EU-UK - ONLY FX,96.49,61.26,0,PioneerPOS,PIP,N,3.483
PIO-46BRCRJADX,46B-RCRJ-ADX,"2X20 DISP,REAR,CYPRUS,STEALTH,ADX,OPOS",96.5,61.27,63,PioneerPOS,PIA,Y,1.962
PIO-49LPOTPSUEU,49-LP-OTPSU-EU,POWER SUPPLY SECONDARY LCD CTR DISPLAY,10.25,6.5,0,PioneerPOS,PIA,Y,0.397
PIO-CD2220R00JA,CD-2220R00JA,CUST POLE DSPL SER AEDEX/OPOS EU+UK+PS,96.49,61.26,0,PioneerPOS,PIA,Y,3.285
PIO-CD2220R30JA,CD-2220R30JA,CUST POLE DSPL SER EPSON EMU EU+UK+PS,96.49,61.26,0,PioneerPOS,PIA,Y,2.205
COD-CRAA108,CRA-A108,CR2600 QUAD-BAY B5 BATTERY CHARGING STAT,140.18,88.09,0,CODE,COD,N,1.19
DTL-890001504,890001504,SPARENO CANCELBLKJET KYBRD 5PCS,84.71,98.5,0,DATALOGIC,DSP,N,0.375
DTL-890001936,890001936,SPAREDL-KYMAN TOP CASE ALP,141.95,165.06,0,DATALOGIC,DSP,N,1.1
DTL-890001937,890001937,SPAREL-KYMAN TOP CASE NUM,141.95,165.06,0,DATALOGIC,DSP,N,1.1
DTL-94A151118,94A151118,OCRADLE SKORPIO 1SLOTUSB/ETH W/ SPR BA,167.9,94.96,0,DATALOGIC,DPC,Y,1.72
INT-PM43CA0100000202,PM43CA0100000202,PM43c ICON TT ETH 203dpi LD Hngr EU PC,1167.34,744.67,12,Honeywell Scanning & Mobi,IPV,Y,27.315
ZEB-22380E00003BE,223-80E-00003-BE,220XI4 TT 300DPI EU/UK CRD SHELL IT ONLY,4728.65,2935.62,0,Zebra,PRO,N,80.469
ZEB-AN16972001,AN16972-001,KIT RPR QL2 PRINTER FRAME 5,71.85,47.07,0,Zebra,ZSP,N,1.058
EPS-C31CA85050,C31CA85050,"TM-T88V BLACK PowerUSB, NO PSU",233.53,168.14,2,EPSON,EPP,N,4.299
RUC-9017762EU01,901-7762-EU01,EOL ZF 7762 OUTDOOR AP  802.11A/B.,1378.62,1189.1,0,Ruckus,RHW,N,9.017
APG-JG381BL1517B5KX,JG381-BL1517-B5-KX,S1517 BLACK EUST 8C/4N -SPECIF,244.02,126.43,20,APG CASH DRAWER,ACD,Y,23.237
DMX-EP3000EP01P00,EP3-00-0EP01P00,E4305P MK III DT EU/UK 300DPI,398.04,236.42,0,DATAMAX-ONEIL,DMP,N,9.811
DMX-EA2000EG05A00,EA2-00-0EG05A00,E4205A MK III DT EU/UK 203DPI,381.41,226.53,0,DATAMAX-ONEIL,DMP,N,9.921
DTL-GD4130BKK12,GD4130-BKK12,GRYPHON D4130 BLK USB/RS232 M-,145.77,81.63,0,DATALOGIC,DGA,Y,0.772
ERG-SPXF450702,SPXF4507-02,"Dell Latitude 10.1"" -Floor sta",206.06,121.57,0,Ergonomic Solutions,ERG,N,23.413
DTL-95B000140,95B000140,EOL SM-PR-2-D10-PP FOC-PROX 20MM P,56.33,52.47,10,DATALOGIC,DTI,N,0.088
ELO-E001302,E001302,22C5 it+ ZB WIN 7 GREY,1545.43,1182.68,0,ELO Touch Solutions,ETC,N,29
IBM-6140FC4512,4611-614 4512,UK-POWERED USB CASH DRAWER CABLE,47.44,26.25,0,IBM,IBM,N,0.15
INT-270162002,270-162-002,INTERFACE WIRELESS PDxx / PFx,216.87,138.34,22,Honeywell Scanning & Mobi,HHA,N,0.705
INT-318052011,318-052-011,BTRY PACK 3.9AH LI-ION CN51,86.41,55.12,0,Honeywell Scanning & Mobi,HHA,N,0.243
INT-852074001,852-074-001,"ENDCAP PWR ADAPTR, CIG LIGHTE",134.69,85.92,0,Honeywell Scanning & Mobi,HHA,N,0.728
INT-CK71AA6MC00W1400,CK71AA6MC00W1400,CK71A WLAN EX25 CAM A/N 1Ghz WWE SS/ICP,2100.03,1339.64,13,Honeywell Scanning & Mobi,HHP,Y,2.05
INT-CK71AA6MC00W4100,CK71AA6MC00W4100,CK71A WLAN EX25 CMR A/N 1Ghz W,2001.76,1276.96,16,Honeywell Scanning & Mobi,HHP,Y,1.95
PIO-GMD50Q0JE018,GMD50Q0JE018,"SLINE A-DC2,1GHZ 4/200GB 15""RES NOOS SER",979.57,622,0,PioneerPOS,PIP,Y,29.321
PIO-T2ACC101,T2-ACC101,"HANDSTRAP,GRIPS,STYLUS,DASHE71",43.93,26.31,7,PioneerPOS,PIA,N,0.132
PIO-QM45YQ0JE018,QM45YQ0JE018,"SLINE CORE2GHZ 4/200GB 15""RES WIN7 SER",1243.13,789.35,2,PioneerPOS,PIP,Y,29.321
RUC-9011205EU00,901-1205-EU00,ZD 1200 EU LICENSED UP TO 5 AP,755.17,651.36,13,Ruckus,RHW,Y,4.365
RUC-9017731UK01,901-7731-UK01,ZF 7731 UK OUTDOOR WIRLS BRIDGE,826.9,713.21,0,Ruckus,RAP,Y,6.063
RUC-9017762EU51,901-7762-EU51,EOL ZF 7762-S OUTDOOR AP 802.11N P,1378.62,1189.1,0,Ruckus,RHW,N,8.973
RUC-9013025UK00,901-3025-UK00,ZD 3000 UK LICENSED UP TO 25 A,4137.91,3569.07,1,Ruckus,RHW,Y,22.09
RUC-9013050UK00,901-3050-UK00,ZD 3000 UK LICENSED UP TO 50 A,6206.87,5353.61,0,Ruckus,RHW,Y,22.112
RUC-9020162EU00,902-0162-EU00,POE ADAPTER WITH EU POER ADAPT,41.38,35.69,0,Ruckus,RHW,N,0.661
RUC-9011205UK00,901-1205-UK00,ZD 1200 UK LICENSED UP TO 5 AP,755.17,651.36,7,Ruckus,RHW,Y,4.475
RUC-9020162UK00,902-0162-UK00,POE ADAPTER WITH UK POER ADAPT,41.38,35.69,0,Ruckus,RHW,N,0.683
RUC-9020180EU00,902-0180-EU00,POE INJECTOR FOR 7782 EU PLUG,68.97,59.49,14,Ruckus,RHW,N,1.257
RUC-9020169EU00,902-0169-EU00,EU POWER ADAPTER FOR ZF R700 7,13.79,11.9,26,Ruckus,RUA,N,0.309
RUC-9020169UK00,902-0169-UK00,UK POWER ADAPTER FOR ZF R700 7,13.79,11.9,7,Ruckus,RHW,N,0.353
RUC-9020170EU00,902-0170-EU00,EU EXTERNAL AC/DC POWER ADAPTE,34.48,29.75,30,Ruckus,RHW,N,776.026
RUC-9020170UK00,902-0170-UK00,UK EXTERNAL AC DC POWER ADAPTE,34.48,29.75,12,Ruckus,RHW,N,0.794
RUC-9020173EU00,902-0173-EU00,EU POWER ADAPTER FOR ZF 7372 7,6.9,5.95,39,Ruckus,RUA,N,2
RUC-9020173UK00,902-0173-UK00,UK POWER ADAPTER FOR ZF 7372 7,6.9,5.95,3,Ruckus,RHW,N,0.243
RUC-9017731EU01,901-7731-EU01,ZF 7731 EU OUTDOOR WIRLS BR 80,826.9,713.21,2,Ruckus,RAP,Y,6.085
TIS-M89505,M89505,Protective Cover Size II,15.1,11.04,0,TIS GMBH,TIS,N,0.15
TIS-M95611,M95611,TIS Shoulder Strap,11.37,8.3,0,TIS GMBH,TIS,N,0.15
TIS-M89908,M89908,TIS Rotating belt clip,11.1,8.1,0,TIS GMBH,TIS,N,0.15
TIS-M83527,M83527,TIS Holster Size II,31.19,22.79,0,TIS GMBH,TIS,N,0.15
ZEB-880130038,880130-038,CUST LAB Z-SELECT 2000T 88x38mm 12R,457.91,24.06,0,Zebra,ZEL,N,1
ZEB-LS00128,LS00128,LOAN ZT41043-T3E0000Z,1745.39,912.6,0,Zebra,ZLO,N,18
ZEB-P1006109,P1006109,KIT MEDIA GUIDE ASSY 220XI4,22.7,14.87,0,Zebra,ZSP,N,1
ZEB-P1006098,P1006098,KIT RIBSTRIPPLT & BRUSH 220XI4,25.3,16.57,0,Zebra,ZSP,N,1
ZEB-P1006045,P1006045,KIT MEDIA COVER BIFOLD 220XI4,154.71,101.35,0,Zebra,ZSP,N,1
ZEB-P1006097,P1006097,KIT RIBSTRIPPLT & BRUSH 170XI4,23.57,15.44,0,Zebra,ZSP,N,0.485
ZCD-800077716EM,800077-716EM,RBN MONO MET GOLD 5000 IMAGES,174.37,98.43,0,Zebra Card,ZM2,N,0.926
ZEB-Z73AM0C0000EM00,Z73-AM0C0000EM00,ZXP7 DS USB ETH LAM MAG ENC CN,4955.67,2378.72,0,Zebra Card,ZX7,N,15
DMX-I130046400P00,I13-00-46400P00,I4310e TT EU/UK 300DPI INT REW,1395.59,866.15,0,DATAMAX-ONEIL,DMP,Y,42.99
IBM-6183FC4508,4611-183 4508,UK-USB COMPACT CD W/ VERTICAL TIL,279.26,154.48,0,IBM,IBM,N,1
MOT-4308HD7R0110SGE,DS4308-HD7R0110SGE,DS4308-HD BLACK SERIAL KIT W/ STAND EMEA,257.8,167.73,0,Zebra,ADC,N,1.918
RUC-9013050EU00,901-3050-EU00,ZD 3000 EU LICENSED UP TO 50 APs,6206.87,5353.61,0,Ruckus,RHW,Y,22.046
RUC-9020180UK00,902-0180-UK00,POE INJECTOR FOR 7782 UK PLUG,68.97,59.49,4,Ruckus,RHW,N,1.301
DMX-DPO16252701,DPO16-2527-01,SUPPLY MEDIA RETAINER I+ M cla,5.32,3.47,4,DATAMAX-ONEIL,DXA,N,0.198
PIO-80WINPOSR7,80-WINPOSR7,POSREADY 7 LICENSE FOR USE WITH NO OS PI,114.21,68.42,9,PioneerPOS,PI3,N,0.022
PIO-80WINPRO7,80-WINPRO7,WIN7 PRO LICENSE FOR PPOS TERMINAL,185.96,111.41,10,PioneerPOS,PI3,N,0.11
PIO-46BRARJEPS20,46B-RARJ-EPS20,"O 2X20 REAR DISPLAY VFD, SERIAL, EPSON",95.4,57,0,PioneerPOS,PIA,N,2.094
ZEB-QN4AUCAEE1100,QN4-AUCAEE11-00,"QLN420 DT BT LINERED PLATEN 0,75"" MEDIA",732.65,396.85,1,Zebra,ZMP,Y,3.307
INT-CN70EN4KNU3W2100,CN70EN4KNU3W2100,C CN70e UMTS/GPS 2D Imgr Num WM6.5 EN,2202.53,1405.03,0,Honeywell Scanning & Mobi,HHP,Y,1.764
DMX-LA300430C0000,LA3-00-430C0000,A4310 II RH TT 300dpi/pinch roler,3679.96,2347.51,0,DATAMAX-ONEIL,DMP,N,5
HHP-200003690K,200003690K,BTRY DOOR FOR DOLPHIN 6500,10.23,6.53,0,Honeywell Scanning & Mobi,HHA,N,0.11
LXE-MX9HANDSTRAPCLIP,MX9HANDSTRAPCLIP,C CLIP FOR THE MX9 H/ STRAP 10 PACK,8.47,5.4,0,Honeywell Scanning & Mobi,HHA,N,0.14
HHP-MX0092MA7S,MX009-2MA7S,USB CABLE CONVERTER,61.85,39.46,0,Honeywell Scanning & Mobi,HHA,N,0.397
ZEB-P1067988022,P1067988-022,KIT ACC PS 24V 70W UK/EU CORD GK4H/HC100,83.77,54.88,0,Zebra,ZSP,N,2.535
BRO-RDS01E2,RD-S01E2,Label roll TDseries 102mm x 44.3m 12R/B,12.42,7.57,10,Brother,BRM,N,1.499
INT-236245001,236-245-001,"CBL, ANT., RP-TNC TO RP-TNC 13FT/4M IF2",33.04,21.08,0,Honeywell Scanning & Mobi,HHA,N,0.353
ZEB-105936G030,105936G-030,KIT C/A SNSR RBN TAKE-UP,30.38,20.26,0,Zebra,ZM3,N,0.948
MOT-AP752267030US,AP-7522-67030-US,SAP7522:INDOOR 802.11AC AP; INT ANT US,382.53,264.01,0,Zebra,WLN,Y,2.75
ZEB-P1058930042,P1058930-042,KIT MEDIA HANGER ZT410,39.49,25.66,0,Zebra,ZSP,N,1.146
HHP-MS5145413EU,MS5145-41-3-EU,C ECLIPSE 5145  BLACK SER SCNR,50.37,32.12,0,Honeywell Scanning & Mobi,HHS,Y,0.551
PIO-18000002B1,18000002B1,"8"" LED CUST POLE DSPL USB BLACK",193.28,122.72,5,PioneerPOS,PIP,Y,3.55
MOT-KMC2180CS12ECD2,K-MC2180-CS12E-CD2,KIT MC2180 1D CE PRO ENG PS CRDL,675.69,233.21,0,Zebra,MCD,Y,2.138
MOT-SGTC70HSTRP103,SG-TC7X-HSTRP1-03,TC7X HAND STRAPS 3 PACK,48.22,31.83,107,Zebra,MMD,N,0.088
RUC-9013025EU00,901-3025-EU00,ZD 3000 EU LICENSED UP TO 25 A,4137.91,3569.07,0,Ruckus,RHW,Y,14
MOT-4308SR6R0110AZE,DS4308-SR6R0110AZE,DS4308-SR WHITE SERIAL KIT NO STAND EMEA,234.65,106.48,0,Zebra,ADC,Y,0.65
ELO-E001466,E001466,"15E2 ITOUCH,WIDESC LED LCD,2.41GHZ, 2GB",544.9,417.03,150,ELO Touch Solutions,ETC,Y,16.1
ELO-ET1537L2UWA0NPB,E001122,1537 OPENFRA  4:3 PCAP USB W/O PB,468.59,358.64,0,ELO Touch Solutions,ELO,Y,8.8
ZEB-105936G076,105936G-076,KIT ALL DRIVE BELTS ZXP8,56.98,38.44,0,Zebra,ZC4,N,0.331
BRO-RJ3050,RJ-3050,"RJ-3050 3"" DIRECT THERMAL MOBILE PRINTER",339.62,330.15,2,Brother,BMP,Y,1
HSM-8800051CABLE,8800051CABLE,CUS AC PWR CRD C8 TYPE USE W 8800A301AC,0,2.42,0,Honeywell Scanning & Mobi,HHA,N,0.22
